Customer ID,Name,Age,Age Group,Gender,Region,Product Category,Product ID,Purchase Date, Amount ,Amt_Bin,Total Amount 
e708473a-fd23-459a-b505-f8f16c1ace13,Margaret Jones,69,66-69,Other,West,Toys,398cc53f-7d1f-444e-b8b3-3111966b6ca6,2024-10-30, ₹ 216.71 ,201-300,
d01edf36-fded-44c6-8ef6-7bdb16d7a0d1,Jill Roberts,48,46-55,Other,West,Fashion,45fd7dec-0ec2-48d6-b28c-65738b3ecb72,2023-10-06, ₹ 239.67 ,201-300,
67e45782-8e7f-4a81-887c-1d0492351ccc,Denise Oconnor,42,36-45,Female,East,Home & Kitchen,62141703-8fe3-4e8d-9245-443a571eb1c8,2022-04-14, ₹ 489.98 ,401-500,
67e45782-8e7f-4a81-887c-1d0492351ccc,Denise Oconnor,42,36-45,Female,East,Home & Kitchen,4c378395-d837-4d0f-9e80-ea9604dfc16d,2024-05-03, ₹ 397.91 ,301-400,
67e45782-8e7f-4a81-887c-1d0492351ccc,Denise Oconnor,42,36-45,Female,East,Electronics,3e9197a8-e73b-4c95-90a0-68826c839fd9,2023-11-29, ₹ 293.53 ,201-300,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Electronics,6a0fca52-84e9-478c-9eda-ac9488b27d9d,2023-08-23, ₹ 290.37 ,201-300,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Books,93fc2ac2-b144-4ddd-941e-a255247636b2,2023-09-26, ₹ 448.71 ,401-500,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Fashion,7afc91ce-c515-4fef-8be9-b122ead45004,2022-06-15, ₹ 216.93 ,201-300,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Books,a6872e30-94f5-4653-b6f3-4fd307f8be95,2022-11-25, ₹ 362.03 ,301-400,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Home & Kitchen,0c2ba6cc-6449-4e1d-8aec-e094189157fd,2020-04-12, ₹ 222.76 ,201-300,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Home & Kitchen,64427e87-226a-4d31-8869-c58156c56633,2022-05-08, ₹ 489.76 ,401-500,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Home & Kitchen,4a17af72-a511-4433-b7a4-977ea89edf68,2023-02-18, ₹ 488.88 ,401-500,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Home & Kitchen,1d2a140b-3af6-4b53-a06d-00fd50a4cf1f,2022-04-14, ₹ 55.69 ,0-100,
c446e570-b97b-45c7-b69c-335f97365f7f,Susan Rhodes,49,46-55,Male,South,Toys,f009a00a-9286-4bf1-b7d3-f83384e479e0,2022-02-17, ₹ 44.56 ,0-100,
e3aade88-4a80-4853-a535-e34379f132e1,Frederick Ellis,32,26-35,Other,North,Books,9a13ce5c-b00b-4206-9145-1bb5940c430a,2020-10-20, ₹ 408.32 ,401-500,
e3aade88-4a80-4853-a535-e34379f132e1,Frederick Ellis,32,26-35,Other,North,Toys,b934c123-810a-4505-89f5-345c77275176,2024-09-23, ₹ 320.91 ,301-400,
e3aade88-4a80-4853-a535-e34379f132e1,Frederick Ellis,32,26-35,Other,North,Fashion,db17370e-5065-4430-839e-52c471b83c22,2022-04-17, ₹ 178.36 ,101-200,
e3aade88-4a80-4853-a535-e34379f132e1,Frederick Ellis,32,26-35,Other,North,Home & Kitchen,bc55253f-8626-42ef-9c20-08a47964ecbe,2024-03-27, ₹ 319.59 ,301-400,
e3aade88-4a80-4853-a535-e34379f132e1,Frederick Ellis,32,26-35,Other,North,Toys,511529a7-8ed4-468f-905b-f7f74333b31e,2024-11-22, ₹ 392.32 ,301-400,
e9e66779-21dc-4d77-9f05-c08902fd9334,Angela Price,28,26-35,Female,East,Books,493413c7-1129-46c3-be72-b82d179d6dae,2022-09-15, ₹ 414.28 ,401-500,
e9e66779-21dc-4d77-9f05-c08902fd9334,Angela Price,28,26-35,Female,East,Books,9c523373-267a-4ddc-9867-bdb82cfd6e56,2022-09-03, ₹ 13.08 ,0-100,
e9e66779-21dc-4d77-9f05-c08902fd9334,Angela Price,28,26-35,Female,East,Fashion,d9583d26-c34b-4584-b178-7c44e93144a3,2024-01-30, ₹ 134.61 ,101-200,
e9e66779-21dc-4d77-9f05-c08902fd9334,Angela Price,28,26-35,Female,East,Fashion,a889ee68-67e9-4b7b-ad9c-c9752c352172,2020-12-02, ₹ 64.95 ,0-100,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Books,7920f188-8ae6-4e19-8f39-017239779155,2020-01-10, ₹ 345.00 ,301-400,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Fashion,ca5e7665-4b3f-4b67-bd06-736058e608ca,2021-11-13, ₹ 465.17 ,401-500,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Books,07d32a54-c33c-4a0e-a6a1-e4b05388c13f,2024-04-04, ₹ 349.60 ,301-400,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Toys,4d0f728c-518e-4cb2-b000-366c237278ae,2020-07-09, ₹ 80.13 ,0-100,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Books,1bb0652f-c7ea-4003-aafc-903ed3c709d9,2022-05-03, ₹ 214.10 ,201-300,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Books,c7f4cdf1-eff1-4cde-83be-fa6ded43c417,2024-06-24, ₹ 297.87 ,201-300,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Electronics,98310397-bc04-468a-98f3-8a8617228ae9,2024-05-04, ₹ 57.27 ,0-100,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Books,18724835-f0ae-408f-a957-99f08b2429e8,2024-08-26, ₹ 48.65 ,0-100,
8327defb-8830-4f2f-8809-598f07aa0f30,Nicholas Hardy,48,46-55,Other,East,Books,d59ac272-e1cf-4048-9559-fb1ebc935b1c,2024-06-19, ₹ 47.19 ,0-100,
b397f25a-4dab-4834-9623-1c514cd4b5c5,Gina Romero,60,56-65,Male,South,Toys,c209bb39-6653-4f27-8a28-5196e20c2d24,2020-12-28, ₹ 429.88 ,401-500,
b397f25a-4dab-4834-9623-1c514cd4b5c5,Gina Romero,60,56-65,Male,South,Books,b1147549-c467-4600-9651-7a6a674cac97,2023-08-29, ₹ 201.56 ,201-300,
b397f25a-4dab-4834-9623-1c514cd4b5c5,Gina Romero,60,56-65,Male,South,Electronics,c607169f-25b3-4dd9-b9ad-e52dd9b8b664,2023-08-04, ₹ 408.64 ,401-500,
b397f25a-4dab-4834-9623-1c514cd4b5c5,Gina Romero,60,56-65,Male,South,Books,1701e956-0005-4c89-9699-791062eaf9c9,2024-04-06, ₹ 382.20 ,301-400,
b397f25a-4dab-4834-9623-1c514cd4b5c5,Gina Romero,60,56-65,Male,South,Home & Kitchen,20dd1140-6fc5-4c74-ab4d-94ae9b21058e,2021-03-06, ₹ 93.27 ,0-100,
b397f25a-4dab-4834-9623-1c514cd4b5c5,Gina Romero,60,56-65,Male,South,Electronics,1a1011a8-5483-484e-8606-93343b82e55a,2020-12-31, ₹ 422.28 ,401-500,
ccb76cf7-5073-448d-97d9-66d6661dc6b8,Ashley Snyder,58,56-65,Male,West,Fashion,f21da0eb-7d0f-4c51-a594-d7c704a57f85,2022-08-17, ₹ 370.41 ,301-400,
ccb76cf7-5073-448d-97d9-66d6661dc6b8,Ashley Snyder,58,56-65,Male,West,Books,b6b22a1e-7764-41a1-bbc2-cba3270ef397,2024-03-27, ₹ 435.63 ,401-500,
ccb76cf7-5073-448d-97d9-66d6661dc6b8,Ashley Snyder,58,56-65,Male,West,Books,102957f6-9f13-4fea-b03e-91f5d8dc96f7,2023-03-01, ₹ 492.78 ,401-500,
ccb76cf7-5073-448d-97d9-66d6661dc6b8,Ashley Snyder,58,56-65,Male,West,Electronics,77a1c2ab-f3d4-4b99-8760-07945189b38c,2020-01-13, ₹ 213.90 ,201-300,
ccb76cf7-5073-448d-97d9-66d6661dc6b8,Ashley Snyder,58,56-65,Male,West,Home & Kitchen,967c5a7d-bcf9-430e-b756-f12f803c7206,2024-04-28, ₹ 411.87 ,401-500,
ccb76cf7-5073-448d-97d9-66d6661dc6b8,Ashley Snyder,58,56-65,Male,West,Books,001e6229-dc50-4e59-9fb5-05f30bb91891,2023-08-05, ₹ 112.48 ,101-200,
c449eb39-d7ee-4ab8-a25f-ce9501f73311,Daniel Blankenship,26,26-35,Male,East,Books,3cae4e53-59e7-4fed-b9e0-7a59df6f8da4,2021-01-17, ₹ 410.84 ,401-500,
c449eb39-d7ee-4ab8-a25f-ce9501f73311,Daniel Blankenship,26,26-35,Male,East,Toys,dcfbe359-7410-4d08-b537-3d27d8ad91cb,2020-12-30, ₹ 488.63 ,401-500,
c449eb39-d7ee-4ab8-a25f-ce9501f73311,Daniel Blankenship,26,26-35,Male,East,Home & Kitchen,b6d6e3f2-7eeb-4c4e-803b-ae15f7a17cab,2024-05-19, ₹ 496.47 ,401-500,
c449eb39-d7ee-4ab8-a25f-ce9501f73311,Daniel Blankenship,26,26-35,Male,East,Home & Kitchen,df4d71e0-e087-437d-b342-b1b1f087a19a,2020-10-01, ₹ 487.52 ,401-500,
c449eb39-d7ee-4ab8-a25f-ce9501f73311,Daniel Blankenship,26,26-35,Male,East,Fashion,54b33b0f-05c1-4ddf-80fd-8e0cb186104f,2024-11-17, ₹ 464.06 ,401-500,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Toys,daafbe7e-cdc1-4083-8f50-284b1b8e30e7,2021-03-20, ₹ 258.57 ,201-300,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Electronics,e13d752f-b09a-4267-9194-e80bebf50c60,2024-12-08, ₹ 289.60 ,201-300,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Toys,0007f228-c4d2-4f71-a579-c31126387246,2023-02-11, ₹ 200.31 ,201-300,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Books,712cb83c-15fc-4e2d-9bee-4f52c12da131,2023-03-26, ₹ 162.03 ,101-200,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Electronics,2a5a4e6a-b5bb-4811-a0aa-ddcc9fca1e68,2020-09-04, ₹ 300.32 ,301-400,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Home & Kitchen,ed63c67c-c946-449b-a166-ae15e6709538,2021-04-06, ₹ 447.85 ,401-500,
20f0e7e8-1780-499b-9df4-f1877a6396f4,Dorothy Hart,70,70,Female,West,Electronics,6291642c-1cb1-434e-92c2-b9148ed2b243,2021-09-17, ₹ 157.49 ,101-200,
4663c57c-6742-4b5e-85dd-1391163a132c,Frank Wright,48,46-55,Male,West,Fashion,d27c224c-f506-4d16-8a79-f204e4a75e6f,2024-08-16, ₹ 48.01 ,0-100,
4663c57c-6742-4b5e-85dd-1391163a132c,Frank Wright,48,46-55,Male,West,Fashion,771e7377-4678-4ef0-96d8-ce9cf9fb60b2,2022-04-24, ₹ 386.32 ,301-400,
4663c57c-6742-4b5e-85dd-1391163a132c,Frank Wright,48,46-55,Male,West,Home & Kitchen,9754940d-7d21-423f-8c49-6337f998c03c,2022-10-16, ₹ 117.15 ,101-200,
4663c57c-6742-4b5e-85dd-1391163a132c,Frank Wright,48,46-55,Male,West,Toys,0139e131-1994-4cdb-aec5-b85b486e4caf,2023-01-11, ₹ 365.01 ,301-400,
4663c57c-6742-4b5e-85dd-1391163a132c,Frank Wright,48,46-55,Male,West,Electronics,a10ac3f3-4d06-4f90-9fb5-ff697e7e49cb,2020-08-11, ₹ 116.99 ,101-200,
4663c57c-6742-4b5e-85dd-1391163a132c,Frank Wright,48,46-55,Male,West,Toys,df771d23-6e75-4cea-8518-ada30ec17480,2020-08-24, ₹ 124.48 ,101-200,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Fashion,33a98ff4-74cd-4b2e-ac51-4ac074cc8653,2022-09-03, ₹ 439.75 ,401-500,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Books,62c37999-be35-4966-9d50-e1a5884dfbf4,2024-09-02, ₹ 454.21 ,401-500,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Books,2773f0ec-85b9-40ce-ae31-cb7f140681d5,2021-02-08, ₹ 55.01 ,0-100,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Books,0315124b-da05-4bc3-85e3-6dd24dd11c76,2024-08-30, ₹ 261.43 ,201-300,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Books,04fbdc78-4ef0-4808-953f-272ce18feb27,2022-02-07, ₹ 358.38 ,301-400,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Home & Kitchen,85686e25-3be6-49b0-a272-f28d5564f614,2020-06-17, ₹ 386.09 ,301-400,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Electronics,aff0e8f8-63fb-4d52-bed8-f24f557df94c,2022-05-08, ₹ 164.81 ,101-200,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Electronics,2f7d48ee-f025-4bd7-9d91-0e0034514a30,2022-02-06, ₹ 480.47 ,401-500,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Fashion,c7274db5-c94a-4ac7-bc20-a0101b947c01,2024-05-02, ₹ 314.00 ,301-400,
508066d3-5bd7-416e-bd11-3c767aa24d90,Alexander Jackson,48,46-55,Other,East,Fashion,51852f3a-d36c-456a-8e9b-194a1215ef44,2024-10-05, ₹ 140.51 ,101-200,
9f417dfc-25b1-4a4e-92c6-cb51b557b661,Christopher Pacheco,64,56-65,Male,South,Home & Kitchen,87cdce0d-7cab-4c9f-8200-0da3ffb93fa1,2022-01-15, ₹ 102.50 ,101-200,
9f417dfc-25b1-4a4e-92c6-cb51b557b661,Christopher Pacheco,64,56-65,Male,South,Fashion,2988473f-5010-4739-bc29-04055e1377db,2020-08-09, ₹ 430.17 ,401-500,
9f417dfc-25b1-4a4e-92c6-cb51b557b661,Christopher Pacheco,64,56-65,Male,South,Electronics,80a8ae71-df26-4b25-8b22-be77d15f8177,2022-07-17, ₹ 123.69 ,101-200,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Electronics,1e9fd5df-8656-498d-97f7-4cf73bb8508e,2021-02-11, ₹ 66.51 ,0-100,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Electronics,de694b20-2597-4ddb-8ae7-7a5127ed7107,2022-02-08, ₹ 303.33 ,301-400,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Toys,c270a53b-4c61-4ff6-a050-4635e5c087d6,2022-06-12, ₹ 482.17 ,401-500,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Toys,51c40886-dcc1-417d-b216-d8c5ef2817d2,2023-09-22, ₹ 53.86 ,0-100,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Books,714884b1-3350-440d-98eb-d3e8c64587e0,2022-06-13, ₹ 227.44 ,201-300,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Books,aaf74b02-109d-4ab3-9bc0-4648a3c7edb8,2023-05-21, ₹ 476.59 ,401-500,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Fashion,26de1ca6-913e-4e66-b202-96eb5e849abf,2023-08-14, ₹ 383.86 ,301-400,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Books,ad9c5e6e-e4bd-4164-a6b5-dac3c082f3c6,2020-02-22, ₹ 59.68 ,0-100,
2c2b170b-8223-48ac-97b9-e36c971f6878,Matthew Hernandez,41,36-45,Other,North,Electronics,7077199d-8f97-4138-ac5f-7a24f134f8cf,2023-10-14, ₹ 61.73 ,0-100,
3660dd9c-c481-403f-a6d3-9902815fc091,Jimmy Copeland,52,46-55,Female,South,Electronics,c24f28df-08f6-4928-9fe7-a8ebaaa76c7b,2022-11-21, ₹ 14.06 ,0-100,
3660dd9c-c481-403f-a6d3-9902815fc091,Jimmy Copeland,52,46-55,Female,South,Electronics,bb558eba-e490-4bb5-86f9-1c05ed924f95,2022-03-27, ₹ 202.77 ,201-300,
3660dd9c-c481-403f-a6d3-9902815fc091,Jimmy Copeland,52,46-55,Female,South,Home & Kitchen,050c475c-1fbe-4462-9f22-fad8a77bc804,2022-01-24, ₹ 362.15 ,301-400,
5fc4cba3-47a5-4538-b322-e82a8782d8f0,Arthur Larson,42,36-45,Male,West,Home & Kitchen,737e0ccb-7539-493c-ba2f-2ee693383cc6,2024-10-07, ₹ 466.15 ,401-500,
5fc4cba3-47a5-4538-b322-e82a8782d8f0,Arthur Larson,42,36-45,Male,West,Home & Kitchen,85d8974a-eb92-4c1f-acc8-5ec2083e87a1,2023-12-24, ₹ 235.53 ,201-300,
5fc4cba3-47a5-4538-b322-e82a8782d8f0,Arthur Larson,42,36-45,Male,West,Fashion,743eb7fb-965d-424f-9d4d-3d504044e0b7,2024-03-28, ₹ 261.93 ,201-300,
7e74cbe2-2a80-4c43-9ee1-d2ee9c6f9982,Savannah Smith,53,46-55,Male,West,Toys,18e1011c-1a21-4274-af50-0f304d728f8c,2021-02-20, ₹ 43.94 ,0-100,
7e74cbe2-2a80-4c43-9ee1-d2ee9c6f9982,Savannah Smith,53,46-55,Male,West,Electronics,962c1307-9f40-4c1d-9f81-1ddcc02024e0,2024-09-08, ₹ 37.73 ,0-100,
7e74cbe2-2a80-4c43-9ee1-d2ee9c6f9982,Savannah Smith,53,46-55,Male,West,Electronics,dfd4bc7a-5cf5-462d-9f6b-33f72e5f3094,2023-02-24, ₹ 465.76 ,401-500,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Fashion,73c9d415-e331-4f3e-9ef2-e04bec4ef513,2022-06-02, ₹ 156.65 ,101-200,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Books,4ad59fae-2a29-4f76-aa4a-147437ba9491,2020-05-01, ₹ 241.72 ,201-300,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Books,195fbbf5-9a24-41da-8ae2-f6e1403f8e20,2020-05-09, ₹ 190.95 ,101-200,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Books,de8ed569-552c-43e9-84a3-84bb17c4f2af,2020-01-25, ₹ 315.10 ,301-400,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Electronics,1a0746ae-bd69-4d17-9512-edfe558d1366,2020-11-22, ₹ 379.60 ,301-400,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Fashion,c6cdd94a-0b01-4693-8d92-6a3b51a6a8a0,2023-03-18, ₹ 85.32 ,0-100,
e76c7b6f-5511-4947-ade2-52ef63ad4e18,Brittney Roberts,52,46-55,Female,East,Home & Kitchen,061a6b49-8668-4d5c-8fff-6b6e468fa50e,2021-11-30, ₹ 490.18 ,401-500,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Books,14bf5a8e-e580-4b4a-87e2-12dd9dfd931c,2023-06-21, ₹ 174.80 ,101-200,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Electronics,c4a4711e-0311-40d5-99a1-4707ff29696c,2020-02-07, ₹ 277.17 ,201-300,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Home & Kitchen,8efbdb9b-c1a2-42ad-b873-f1625fe555bb,2024-11-12, ₹ 304.25 ,301-400,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Fashion,5e731335-b186-4add-b55b-a4b698be6b94,2020-03-04, ₹ 421.42 ,401-500,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Home & Kitchen,3c7df700-c36c-429b-a657-466a89cfff9d,2020-01-21, ₹ 39.69 ,0-100,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Toys,dccb9c9d-22c3-4a99-bdf6-ba06b5a6521a,2024-02-20, ₹ 404.41 ,401-500,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Electronics,5a1f0fe4-9ad6-4225-a8f2-63b6a438fd90,2022-02-21, ₹ 241.20 ,201-300,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Fashion,bc4869ae-b475-4ecb-beca-c7914f495d63,2022-11-12, ₹ 76.51 ,0-100,
55317f8b-fcfc-47cc-8363-399b4eefb370,Eric Hoover,56,56-65,Male,North,Home & Kitchen,40227fac-bd06-49ff-805f-2dee4b41c375,2021-04-23, ₹ 148.91 ,101-200,
4bc1bad3-f0c8-442f-948b-d2db10f33109,Deborah Lara,38,36-45,Female,East,Electronics,cd0c5b62-aec4-4e91-b85f-fc1c3854d5f9,2020-03-26, ₹ 260.01 ,201-300,
4bc1bad3-f0c8-442f-948b-d2db10f33109,Deborah Lara,38,36-45,Female,East,Fashion,ae38def0-b67c-46d3-8242-20ef254799cc,2021-01-13, ₹ 97.33 ,0-100,
4bc1bad3-f0c8-442f-948b-d2db10f33109,Deborah Lara,38,36-45,Female,East,Fashion,b0b0e309-1624-4088-8542-085103a2ea61,2024-08-18, ₹ 349.35 ,301-400,
4bc1bad3-f0c8-442f-948b-d2db10f33109,Deborah Lara,38,36-45,Female,East,Electronics,77d5ee84-5dfd-4cfb-af5a-0c05a08100e8,2021-04-27, ₹ 261.23 ,201-300,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Home & Kitchen,8b9fb37f-ab19-4180-894e-4c6093e955d5,2023-03-06, ₹ 460.34 ,401-500,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Home & Kitchen,0deb0045-5aa8-47b5-80b4-ecbd21397f7a,2022-10-18, ₹ 388.81 ,301-400,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Toys,917aa90a-8127-404c-ace5-60712bc8254c,2024-11-10, ₹ 467.92 ,401-500,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Home & Kitchen,e75d6468-83df-4e7a-8292-0cb7766bc243,2021-01-29, ₹ 144.47 ,101-200,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Toys,e5cc3f57-edec-4ade-bf23-38ded684747e,2024-09-21, ₹ 340.79 ,301-400,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Books,88bb801d-acb5-4285-930b-ebfffd9b6fa9,2021-02-24, ₹ 202.74 ,201-300,
e47ded73-3223-4a43-b401-5b5482471a85,Robert Carrillo,41,36-45,Female,West,Electronics,3530e85b-88f1-4459-8c76-b2b1df55ac1a,2022-05-19, ₹ 41.76 ,0-100,
0531b2e5-ac0f-425d-8e44-df4252eac02e,Joan Schneider,68,66-69,Male,East,Books,7e834aee-56ea-4636-9918-f0595f64a72f,2021-04-27, ₹ 467.25 ,401-500,
0531b2e5-ac0f-425d-8e44-df4252eac02e,Joan Schneider,68,66-69,Male,East,Fashion,e4027240-4b1c-4274-ad3e-65540955adab,2021-07-01, ₹ 129.22 ,101-200,
0531b2e5-ac0f-425d-8e44-df4252eac02e,Joan Schneider,68,66-69,Male,East,Home & Kitchen,1080bb28-93f2-4d4e-94da-da031ea04491,2020-10-19, ₹ 240.40 ,201-300,
0531b2e5-ac0f-425d-8e44-df4252eac02e,Joan Schneider,68,66-69,Male,East,Fashion,f4aad6c5-6e92-4249-8e51-8da916db5c89,2020-10-31, ₹ 340.45 ,301-400,
0531b2e5-ac0f-425d-8e44-df4252eac02e,Joan Schneider,68,66-69,Male,East,Books,44662c93-0833-4124-b644-45b11c58593b,2024-04-24, ₹ 58.72 ,0-100,
0531b2e5-ac0f-425d-8e44-df4252eac02e,Joan Schneider,68,66-69,Male,East,Home & Kitchen,e0a78962-5365-4a3a-a35c-e08f470ce2f7,2020-12-21, ₹ 470.06 ,401-500,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Toys,373f852a-143b-41cb-a38d-34e465b66041,2020-05-20, ₹ 235.43 ,201-300,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Electronics,ead60b8e-27dd-4bb1-a0c9-ea1afccea932,2022-12-24, ₹ 77.83 ,0-100,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Electronics,d524f97f-7f9b-46b4-a6ce-35e95963455c,2023-02-28, ₹ 16.12 ,0-100,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Electronics,af957c45-38bb-4e77-83f5-1c817d3bf560,2022-12-24, ₹ 86.00 ,0-100,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Toys,4f0fd819-6b77-45b1-923f-a0e44e6c54fb,2022-10-21, ₹ 329.70 ,301-400,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Fashion,381c5db9-1987-4f4d-9016-432f7e087326,2020-12-09, ₹ 317.76 ,301-400,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Home & Kitchen,7a6777cc-1383-4496-937f-942dbed0f374,2021-10-09, ₹ 373.35 ,301-400,
3a427688-6885-4c44-9d31-42832d1c1f5f,Cathy Nolan,61,56-65,Male,West,Toys,a7006cc0-a30f-43f7-8d57-ab57a01648d2,2024-08-29, ₹ 445.14 ,401-500,
f1a09b78-1f31-4fa6-88cd-d24a0b8d9210,Erin Waters,70,70,Female,East,Toys,06b81af6-eb80-43d9-aaa5-5cebcb8a3a73,2021-12-31, ₹ 240.06 ,201-300,
f1a09b78-1f31-4fa6-88cd-d24a0b8d9210,Erin Waters,70,70,Female,East,Fashion,853d689c-b05c-4d83-8049-b658a58b48c3,2023-04-30, ₹ 213.25 ,201-300,
f1a09b78-1f31-4fa6-88cd-d24a0b8d9210,Erin Waters,70,70,Female,East,Electronics,796c3644-97fd-4ebe-ae2a-d9fd39fd83ee,2024-11-10, ₹ 360.60 ,301-400,
